% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=619800, Sun Apr 13 17:40:37 2025
1 15 0.9080762702919809 1.0000464296492513 1.0 1.0 1.000003571434949 1.0000071428826531 1.0000107143431125 1.000014285816327 1.0000178573022969 1.000021428801022 1.0000250003125026 1.0000285718367385 1.00003214337373 1.0000357149234769 1.0000392864859795 1.0000428580612375 1.0000464296492513
2 30 0.9228837763112892 1.0373600322463332 0.9277535750360373 0.9277535750360373 0.9518263730810349 0.9630457959192559 0.979229960586345 0.9866687857659632 0.9973369437868743 0.9993205065823598 1.000039517336661 1.0006225373401045 1.0040829495373076 1.0054906136716295 1.0067532578699145 1.028891960578194 1.0373600322463332
3 45 0.9795715763572092 1.092149803895288 0.9012896334228454 0.9012896334228454 0.921838384624551 0.9464518668677429 0.9652085253139794 0.9845024004084119 0.9885833345976203 0.9950817088490302 0.9983291037028407 1.0032689017632481 1.005699952763589 1.0112491566270958 1.0165097983765292 1.0234498492140687 1.092149803895288
4 60 1.0447003559209014 1.158444203978597 0.8696497571886976 0.8696497571886976 0.8985910212126245 0.9363618977360704 0.954501990399864 0.9680825683153099 0.9851257176391518 0.9876085485790451 0.9985909746535546 1.002162666659289 1.0111844069286704 1.0170299880109872 1.0298530920653364 1.0325868571527528 1.158444203978597
5 75 1.1022065122741465 1.219898490387656 0.8420757840640558 0.8420757840640558 0.9016950537899217 0.9290776362614096 0.9479276422384099 0.956813416703498 0.9724022219886518 0.9804553357814514 0.9861627542065118 1.00649813836091 1.0100641007946625 1.022165678529939 1.0356208229362651 1.0514849932758 1.219898490387656
6 90 1.1484886325643884 1.2843618398999928 0.8429547788078116 0.8429547788078116 0.9076677490306204 0.920684686281979 0.9228112669727213 0.9513220603362377 0.956390356033095 0.9739166528577554 0.9910354682937408 0.9977437753258545 1.014867913137842 1.028274049137975 1.0361904131073383 1.0473416728735916 1.2843618398999928
7 105 1.1758618621820591 1.3374512588657448 0.832905524634695 0.832905524634695 0.8850083804335541 0.9000597513504037 0.9101595390225762 0.9447282964656619 0.953833616591081 0.9605102848846974 0.9975975667027432 1.0029777185466051 1.0185803782620053 1.0218567317238252 1.0365961851877696 1.06098086402358 1.3374512588657448
8 120 1.221724547531139 1.3738862925868511 0.8321389611897084 0.8321389611897084 0.8808583351140717 0.8888703948697777 0.9089804190093594 0.9353529435773574 0.9421354861521206 0.9553833704696244 0.9758619487449971 0.9908276964175808 1.0068791056587114 1.0198971116949676 1.04557517904838 1.0658059016052843 1.3738862925868511
9 135 1.2903937584486824 1.3862337353772238 0.8262679872009858 0.8262679872009858 0.8567421283092668 0.8676003976534782 0.9132331567404343 0.9260644360982834 0.9470107874697337 0.9672158227408892 0.9748021016691102 0.9829955658202542 1.0033989482014138 1.027421499233543 1.0532171421337626 1.0920397333541574 1.3862337353772238
10 150 1.3015650910093448 1.404395886733886 0.7991171448831429 0.7991171448831429 0.8389505245732655 0.873005735636205 0.921711477690902 0.9263927911024649 0.9397233731649125 0.9572283641740662 0.9649623990018773 0.9781740170094455 1.0006937763048755 1.0329763337472053 1.0871728454128333 1.1023995093202725 1.404395886733886
11 165 1.2828845066152557 1.4089807996333426 0.7703623656903154 0.7703623656903154 0.824693766157821 0.8681149200788044 0.9112443141891157 0.9301768748180056 0.938018539909007 0.9415411181703416 0.9584578119782835 0.9910534531397021 1.0085773041978354 1.045067265680324 1.0737485495347703 1.1100244420201362 1.4089807996333426
12 180 1.2169129063243815 1.4595055914978092 0.7447249344875471 0.7447249344875471 0.8153487061779283 0.8609395128786774 0.9089002365188171 0.9117434554527664 0.9331940299496899 0.9434645062003648 0.9519608439919199 0.9925257682503548 1.0154980111128782 1.0255525402137529 1.065512602262032 1.106480591159025 1.4595055914978092
13 195 1.1352654987762572 1.4714575496171305 0.7403641056110799 0.7403641056110799 0.7994719509964806 0.8690832259943675 0.8886665694295988 0.9063221295347496 0.9258804857288722 0.9382032511759241 0.9435928806315496 0.9863465274127942 1.0136327017968272 1.0249376643779682 1.0642523414511014 1.105549296827133 1.4714575496171305
14 210 1.101732197553327 1.4828357698503851 0.7218185085639487 0.7218185085639487 0.7869728615303074 0.8455737626189883 0.8856395403578802 0.9099841760976659 0.9169041295718088 0.9383665458473605 0.9505852900054226 0.984526472471776 0.9984011795714297 1.0393704831894737 1.0611964409607972 1.1115320173349472 1.4828357698503851
15 225 1.065441936214563 1.480220023220472 0.708555375114381 0.708555375114381 0.7530958339922579 0.839413845334678 0.867883393494333 0.8922859575691837 0.926003564706735 0.9307579520251238 0.9501398209118589 0.9888031416767805 1.0210130158835367 1.0458373196627275 1.065211261129721 1.119047126949509 1.480220023220472
