% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=619800, Sun Apr 13 17:40:37 2025
1 15 -0.024133725174769728 -0.011271859021372229 0.01222197174347687 0.033798987844625164 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
2 30 -0.0458545531543415 -0.010908557806414861 0.018322729340132286 0.07934692838585826 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
3 45 -0.10066729872571517 -0.015450406974522431 0.02153610941518064 0.11088487361977065 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
4 60 -0.11638145950025353 -0.02071472143662279 0.027980451359706112 0.11006112133869896 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
5 75 -0.12079289132089674 -0.027806981474784175 0.03232887586423607 0.1373968995852753 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
6 90 -0.14130095625126185 -0.03142337041454563 0.04341888627681108 0.14883306798832086 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
7 105 -0.15267192314276767 -0.04150339720285538 0.0429919808876333 0.17778195400849614 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
8 120 -0.15772153735488648 -0.051116129212130226 0.04782877929198755 0.1925317622990757 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
9 135 -0.183128619780824 -0.06105937735917947 0.04643527827455031 0.20824845374719547 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
10 150 -0.24926943833255436 -0.055748366794202434 0.047086606148380755 0.21532994686475063 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
11 165 -0.27530170694669875 -0.06270832442779159 0.04766876961960766 0.25132618035575444 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
12 180 -0.2892222318975531 -0.07069397272560171 0.054292606821233394 0.24196151614740358 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
13 195 -0.3093119476022992 -0.06909858778446765 0.057738431091869394 0.2547851186179777 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
14 210 -0.33366077213371614 -0.06931176163760591 0.058887038908542536 0.26945795163823827 0.9405236698075174 0.9618185131098013 0.9713251821398784 0.9899637202696241 0.9929581873832369 0.998414205966348 1.0014945678538512 1.0056372841380938 1.0109373985619827 1.0133292039029473 1.0176178412214827 1.0198007068256425 1.0308154555599627 1.040564480018508
15 225 -0.32709722749749265 -0.07060272109589175 0.06379947274803656 0.2801938890683496 0.7397029507302939 0.7604662123369715 0.8377045960256044 0.8785717884227561 0.9100205038498492 0.9178278715771455 0.9582284986578513 0.9868660343521566 1.0067743012974897 1.0352266218353374 1.072266198641524 1.096622760133681 1.1252588842234081 1.4609616951396274
